Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",Compression Specimen,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes,
Bilgehan & Turgut (2010),C_105,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3903,Core,200.0,100.0,,,,,18.38,17.80,14.78,,
Bilgehan & Turgut (2010),C_106,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3910,Core,200.0,100.0,,,,,19.25,18.65,15.48,,
Bilgehan & Turgut (2010),C_107,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3944,Core,200.0,100.0,,,,,18.82,18.23,15.13,,
Bilgehan & Turgut (2010),C_108,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3994,Core,200.0,100.0,,,,,18.39,17.81,14.78,,
Bilgehan & Turgut (2010),C_109,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3986,Core,200.0,100.0,,,,,17.95,17.38,14.43,,
Bilgehan & Turgut (2010),C_110,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3978,Core,200.0,100.0,,,,,17.81,17.24,14.31,,
Bilgehan & Turgut (2010),C_111,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3978,Core,200.0,100.0,,,,,16.64,16.12,13.38,,
Bilgehan & Turgut (2010),C_112,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3997,Core,200.0,100.0,,,,,18.97,18.37,15.25,,
Bilgehan & Turgut (2010),C_113,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3997,Core,200.0,100.0,,,,,19.40,18.79,15.60,,
Bilgehan & Turgut (2010),C_114,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4005,Core,200.0,100.0,,,,,21.44,20.76,17.23,,
Bilgehan & Turgut (2010),C_115,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3994,Core,200.0,100.0,,,,,21.43,20.76,17.23,,
Bilgehan & Turgut (2010),C_116,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3906,Core,200.0,100.0,,,,,19.54,18.93,15.71,,
Bilgehan & Turgut (2010),C_117,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3906,Core,200.0,100.0,,,,,19.69,19.07,15.83,,
Bilgehan & Turgut (2010),C_118,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3868,Core,200.0,100.0,,,,,20.12,19.49,16.17,,
Bilgehan & Turgut (2010),C_119,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3861,Core,200.0,100.0,,,,,20.27,19.63,16.29,,
Bilgehan & Turgut (2010),C_120,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3762,Core,200.0,100.0,,,,,20.26,19.62,16.29,,
Bilgehan & Turgut (2010),C_121,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3777,Core,200.0,100.0,,,,,21.13,20.47,16.99,,
Bilgehan & Turgut (2010),C_122,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3800,Core,200.0,100.0,,,,,22.88,22.15,18.39,,
Bilgehan & Turgut (2010),C_123,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3823,Core,200.0,100.0,,,,,25.78,24.97,20.72,,
Bilgehan & Turgut (2010),C_124,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3842,Core,200.0,100.0,,,,,26.65,25.81,21.42,,
Bilgehan & Turgut (2010),C_125,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,3948,Core,200.0,100.0,,,,,22.59,21.88,18.16,,
Bilgehan & Turgut (2010),C_126,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4024,Core,200.0,100.0,,,,,25.50,24.69,20.50,,
Bilgehan & Turgut (2010),C_127,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4013,Core,200.0,100.0,,,,,27.53,26.66,22.13,,
Bilgehan & Turgut (2010),C_128,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4225,Core,200.0,100.0,,,,,28.99,28.08,23.30,,
Bilgehan & Turgut (2010),C_129,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4236,Core,200.0,100.0,,,,,29.86,28.92,24.00,,
Bilgehan & Turgut (2010),C_130,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4244,Core,200.0,100.0,,,,,31.02,30.05,24.94,,
Bilgehan & Turgut (2010),C_131,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4111,Core,200.0,100.0,,,,,24.34,23.57,19.57,,
Bilgehan & Turgut (2010),C_132,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4100,Core,200.0,100.0,,,,,23.62,22.87,18.98,,
Bilgehan & Turgut (2010),C_133,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4085,Core,200.0,100.0,,,,,20.28,19.64,16.30,,
Bilgehan & Turgut (2010),C_134,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4050,Core,200.0,100.0,,,,,17.95,17.39,14.43,,
Bilgehan & Turgut (2010),C_135,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4039,Core,200.0,100.0,,,,,16.21,15.70,13.03,,
Bilgehan & Turgut (2010),C_136,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4062,Core,200.0,100.0,,,,,16.07,15.56,12.92,,
Bilgehan & Turgut (2010),C_137,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4054,Core,200.0,100.0,,,,,15.05,14.58,12.10,,
Bilgehan & Turgut (2010),C_138,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4138,Core,200.0,100.0,,,,,22.46,21.75,18.05,,
Bilgehan & Turgut (2010),C_139,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4198,Core,200.0,100.0,,,,,21.73,21.05,17.47,,
Bilgehan & Turgut (2010),C_140,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4274,Core,200.0,100.0,,,,,24.79,24.00,19.92,,
Bilgehan & Turgut (2010),C_141,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4327,Core,200.0,100.0,,,,,24.06,23.30,19.34,,
Bilgehan & Turgut (2010),C_142,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4339,Core,200.0,100.0,,,,,23.19,22.46,18.64,,
Bilgehan & Turgut (2010),C_143,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4335,Core,200.0,100.0,,,,,22.32,21.62,17.94,,
Bilgehan & Turgut (2010),C_144,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4331,Core,200.0,100.0,,,,,24.93,24.15,20.04,,
Bilgehan & Turgut (2010),C_145,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4305,Core,200.0,100.0,,,,,25.80,24.99,20.74,,
Bilgehan & Turgut (2010),C_146,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4316,Core,200.0,100.0,,,,,27.26,26.39,21.91,,
Bilgehan & Turgut (2010),C_147,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4399,Core,200.0,100.0,,,,,27.98,27.10,22.49,,
Bilgehan & Turgut (2010),C_148,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4460,Core,200.0,100.0,,,,,26.68,25.84,21.45,,
Bilgehan & Turgut (2010),C_149,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4456,Core,200.0,100.0,,,,,25.67,24.86,20.63,,
Bilgehan & Turgut (2010),C_150,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4441,Core,200.0,100.0,,,,,24.65,23.87,19.81,,
Bilgehan & Turgut (2010),C_151,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4445,Core,200.0,100.0,,,,,31.76,30.76,25.53,,
Bilgehan & Turgut (2010),C_152,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4449,Core,200.0,100.0,,,,,31.03,30.05,24.95,,
Bilgehan & Turgut (2010),C_153,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4471,Core,200.0,100.0,,,,,30.60,29.63,24.60,,
Bilgehan & Turgut (2010),C_154,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4468,Core,200.0,100.0,,,,,29.73,28.79,23.90,,
Bilgehan & Turgut (2010),C_155,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4506,Core,200.0,100.0,,,,,29.59,28.65,23.78,,
Bilgehan & Turgut (2010),C_156,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4532,Core,200.0,100.0,,,,,30.02,29.07,24.13,,
Bilgehan & Turgut (2010),C_157,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4494,Core,200.0,100.0,,,,,27.84,26.97,22.38,,
Bilgehan & Turgut (2010),C_158,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4460,Core,200.0,100.0,,,,,27.99,27.10,22.50,,
Bilgehan & Turgut (2010),C_159,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4532,Core,200.0,100.0,,,,,31.76,30.76,25.53,,
Bilgehan & Turgut (2010),C_160,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4608,Core,200.0,100.0,,,,,33.65,32.59,27.05,,
Bilgehan & Turgut (2010),C_161,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4600,Core,200.0,100.0,,,,,33.36,32.31,26.82,,
Bilgehan & Turgut (2010),C_162,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4585,Core,200.0,100.0,,,,,34.81,33.72,27.98,,
Bilgehan & Turgut (2010),C_163,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4593,Core,200.0,100.0,,,,,35.25,34.14,28.33,,
Bilgehan & Turgut (2010),C_164,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4600,Core,200.0,100.0,,,,,36.41,35.26,29.27,,
Bilgehan & Turgut (2010),C_165,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4635,Core,200.0,100.0,,,,,37.28,36.11,29.97,,
Bilgehan & Turgut (2010),C_166,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4650,Core,200.0,100.0,,,,,39.46,38.22,31.72,,
Bilgehan & Turgut (2010),C_167,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4619,Core,200.0,100.0,,,,,41.78,40.46,33.58,,
Bilgehan & Turgut (2010),C_168,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4650,Core,200.0,100.0,,,,,42.36,41.03,34.05,,
Bilgehan & Turgut (2010),C_169,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4665,Core,200.0,100.0,,,,,42.80,41.45,34.40,,
Bilgehan & Turgut (2010),C_170,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4699,Core,200.0,100.0,,,,,42.08,40.75,33.82,,
Bilgehan & Turgut (2010),C_171,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4794,Core,200.0,100.0,,,,,43.24,41.88,34.76,,
Bilgehan & Turgut (2010),C_172,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4748,Core,200.0,100.0,,,,,44.98,43.56,36.16,,
Bilgehan & Turgut (2010),C_173,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4676,Core,200.0,100.0,,,,,44.83,43.42,36.04,,
Bilgehan & Turgut (2010),C_174,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4836,Core,200.0,100.0,,,,,50.36,48.76,40.47,,
Bilgehan & Turgut (2010),C_175,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4904,Core,200.0,100.0,,,,,56.02,54.25,45.03,,
Bilgehan & Turgut (2010),C_176,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4968,Core,200.0,100.0,,,,,60.81,58.89,48.88,,
Bilgehan & Turgut (2010),C_177,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4987,Core,200.0,100.0,,,,,61.39,59.45,49.35,,
Bilgehan & Turgut (2010),C_178,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,4991,Core,200.0,100.0,,,,,60.96,59.03,49.00,,
Bilgehan & Turgut (2010),C_179,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,5071,Core,200.0,100.0,,,,,62.70,60.72,50.40,,
Bilgehan & Turgut (2010),C_180,Turkey,Cylinder - In-situ,,FALSE,Controls E-48,50,54,ASTM C597 (1983),Direct,1,5074,Core,200.0,100.0,,,,,63.28,61.28,50.87,,
Kurtulus & Bozkurt (2011),TC_1,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,3867,Core,100.0,100.0,,,,,19.17,16.73,13.89,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_2,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,3915,Core,100.0,100.0,,,,,18.17,15.85,13.16,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_3,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,3998,Core,100.0,100.0,,,,,18.40,16.06,13.33,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_4,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,3998,Core,100.0,100.0,,,,,18.63,16.26,13.50,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_5,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,3995,Core,100.0,100.0,,,,,19.02,16.60,13.78,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_6,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4001,Core,100.0,100.0,,,,,19.25,16.80,13.94,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_7,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,3998,Core,100.0,100.0,,,,,19.56,17.07,14.17,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_8,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4047,Core,100.0,100.0,,,,,19.71,17.20,14.28,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_9,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4070,Core,100.0,100.0,,,,,19.17,16.73,13.89,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_10,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4084,Core,100.0,100.0,,,,,19.33,16.87,14.00,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_11,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4084,Core,100.0,100.0,,,,,20.18,17.61,14.62,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_12,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4096,Core,100.0,100.0,,,,,19.48,17.00,14.11,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_13,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4101,Core,100.0,100.0,,,,,19.48,17.00,14.11,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_14,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4110,Core,100.0,100.0,,,,,19.48,17.00,14.11,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_15,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4121,Core,100.0,100.0,,,,,22.03,19.23,15.96,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_16,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4124,Core,100.0,100.0,,,,,21.10,18.42,15.29,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_17,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4124,Core,100.0,100.0,,,,,20.95,18.28,15.18,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_18,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4124,Core,100.0,100.0,,,,,20.79,18.15,15.06,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_19,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4124,Core,100.0,100.0,,,,,20.56,17.95,14.90,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_20,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4130,Core,100.0,100.0,,,,,20.10,17.54,14.56,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_21,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4130,Core,100.0,100.0,,,,,19.02,16.60,13.78,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_22,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4167,Core,100.0,100.0,,,,,19.17,16.73,13.89,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_23,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4182,Core,100.0,100.0,,,,,19.94,17.41,14.45,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_24,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4202,Core,100.0,100.0,,,,,20.02,17.47,14.50,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_25,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4213,Core,100.0,100.0,,,,,20.18,17.61,14.62,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_26,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4225,Core,100.0,100.0,,,,,20.18,17.61,14.62,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_27,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4150,Core,100.0,100.0,,,,,20.56,17.95,14.90,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_28,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4124,Core,100.0,100.0,,,,,19.79,17.27,14.34,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_29,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4141,Core,100.0,100.0,,,,,19.56,17.07,14.17,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_30,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4127,Core,100.0,100.0,,,,,19.40,16.93,14.06,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_31,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4150,Core,100.0,100.0,,,,,21.10,18.42,15.29,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_32,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4159,Core,100.0,100.0,,,,,21.10,18.42,15.29,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_33,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4184,Core,100.0,100.0,,,,,21.10,18.42,15.29,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_34,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4216,Core,100.0,100.0,,,,,21.49,18.76,15.57,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_35,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4233,Core,100.0,100.0,,,,,21.41,18.69,15.51,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_36,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4247,Core,100.0,100.0,,,,,22.19,19.36,16.07,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_37,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4239,Core,100.0,100.0,,,,,22.34,19.50,16.18,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_38,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4230,Core,100.0,100.0,,,,,22.57,19.70,16.35,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_39,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4242,Core,100.0,100.0,,,,,23.11,20.17,16.74,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_40,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4259,Core,100.0,100.0,,,,,22.80,19.90,16.52,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_41,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4267,Core,100.0,100.0,,,,,22.80,19.90,16.52,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_42,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4276,Core,100.0,100.0,,,,,23.35,20.37,16.91,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
Kurtulus & Bozkurt (2011),TC_43,Turkey,Cylinder - In-situ,,FALSE,DT Qust-120t,50,54,ASTM C597 (1997),Direct,,4290,Core,100.0,100.0,,,,,23.19,20.24,16.80,Cylinders taken from shear walls and columns in Turkey with ages ranging from 5 - 40 years.,
